Visualizacoes;Like;Deslikes;Like Comentarios;Qtd Caracteres;Codigo;Opiniao;Emoji ;Densidade semantica;Dificuldade;Tristeza;Alegria;Medo;Aversao;Raiva;Pontuacao;Resultado
;40;;1;;3;3;;1.0;;;;1.0;1;;;
;40;;1;;1;3;;1.0;;;;1.0;1;;;
;34;;1;;3;3;;1.0;;;;1.0;1;;0.525;1
;34;;1;;1;3;;1.0;;;;1.0;1;;0.525;1
;37;;1;;3;3;;1.0;;;;1.0;1;;0.39375;1
;37;;1;;1;3;;0.7604166666666666;;;;0.7604166666666666;1;;0.39375;1
;41;;1;;3;3;;0.7604166666666666;;;;0.7604166666666666;1;;;
;41;;1;;1;3;;0.7;;;;0.7;1;;;
;96;;1;;3;3;;0.7;;;;0.7;1;;;
;96;;1;;1;3;;0.80625;;;;0.80625;1;;;
1;34;;1;;3;3;;0.80625;;;;0.80625;1;;0.8333333333333334;1
1;34;;1;;1;3;;0.7875;;;;0.7875;1;;0.8333333333333334;1
;36;;1;;3;3;;0.7875;;;;0.7875;1;;-0.525;-1
;36;;1;;1;3;;0.2625;;;;0.2625;1;;-0.525;-1
;30;;1;;3;3;;0.2625;;;;0.2625;1;0.3125;-0.9375;-1
;30;;1;;1;3;;1.0;;;;1.0;1;0.3125;-0.9375;-1
;43;;1;;3;3;;1.0;;;;1.0;1;;0.7770833333333333;1
;43;;1;;1;3;;0.2625;;;;0.2625;1;;0.7770833333333333;1
;91;;1;;3;3;;0.2625;;;;0.2625;1;;0.625;1
;91;;1;;1;3;;0.38671875;;;;0.38671875;1;;0.625;1
;104;;1;;3;3;;0.38671875;;;;0.38671875;1;0.232;0.3288;
;104;;1;;1;2;;0.2625;;;;0.2625;1;0.232;0.3288;
;42;62;;42;;1;;2;1;;0.2625;;;;0.975;1
245.200;8300;62;1;136;;1;;1;2;;0.2625;;;;0.975;1
245.200;8300;62;1;136;;1;;2;1;;0.2625;;;;-0.7875;-1
245.200;8300;62;1;48;;1;;1;2;;0.525;;;;-0.7875;-1
245.200;8300;62;1;48;;1;;2;1;;0.525;;;;0.725;1
245.200;8300;62;1;17;;1;;1;2;;;;;;0.725;1
245.200;8300;62;1;17;;1;;2;1;;;;;;0.7;1
245.200;8300;62;;10;;1;;1;2;;;;;;0.7;1
245.200;8300;62;;10;;1;;2;1;;;;;;0.946875;1
245.200;8300;62;1;37;;1;;1;2;;;;;;0.946875;1
245.200;8300;62;1;37;;1;;2;1;;;;;;1.0;1
245.200;8300;62;;40;;1;;1;2;;;;;;1.0;1
245.200;8300;62;;40;;1;;2;1;;;;;;0.83828125;1
245.200;8300;62;2;104;;1;;1;2;;0.7875;;;;0.83828125;1
245.200;8300;62;2;104;;1;;2;1;;0.7875;;;;1.0;1
245.200;8300;62;;130;;1;;1;2;;;;;;1.0;1
245.200;8300;62;;130;;1;;2;1;;;;;;1.0;1
245.200;8300;62;;560;;1;;1;2;0.4834375;0.5316536458333333;;;;1.0;1
245.200;8300;62;;560;;1;;2;1;0.4834375;0.5316536458333333;;;;0.78125;1
245.200;8300;62;;9;;1;;1;2;;0.525;;;;0.78125;1
245.200;8300;62;;9;;1;;2;1;;0.525;;;;0.7875;1
245.200;8300;62;;19;;1;;1;2;;;;;;0.7875;1
245.200;8300;62;;19;;1;;2;1;;;;;;1.0;1
245.200;8300;62;;40;;1;;1;2;0.3125;;0.3125;;;1.0;1
245.200;8300;62;;40;;1;;2;1;0.3125;;0.3125;;;0.625;1
245.200;8300;62;2;344;1;;;1;2;0.15;0.446875;;;;0.625;1
245.200;8300;62;2;344;1;;;2;1;0.15;0.446875;;;;1.0;1
245.200;8300;62;;133;;1;;1;2;;0.525;;;;1.0;1
245.200;8300;62;;133;;1;;2;1;;0.525;;;;0.625;1
245.200;8300;62;3;76;;1;;1;2;;0.2625;;;;0.625;1
245.200;8300;62;3;76;;1;;2;1;;0.2625;;;;0.4;1
245.200;8300;62;;17;;1;;1;2;;;;;;0.4;1
245.200;8300;62;;17;;1;;2;1;;;;;;;
245.200;8300;62;2;5;;1;;1;2;;;;;;;
245.200;8300;62;2;5;;1;;2;1;;;;;;0.91875;1
245.200;8300;62;;25;;1;;1;2;;;;;;0.91875;1
245.200;8300;62;;25;;1;;2;1;;;;;;1.0;1
245.200;8300;62;;;;1;1;1;2;;;;;;1.0;1
245.200;8300;62;;;;1;1;2;1;;;;;;0.78125;1
245.200;8300;62;45;15;;1;;1;2;;;;;;0.78125;1
245.200;8300;62;45;15;;1;;2;1;;;;;;1.0;1
245.200;8300;62;;87;;1;;1;2;;0.459375;;;;1.0;1
245.200;8300;62;;87;;1;;2;1;;0.459375;;;;1.0;1
245.200;8300;62;10;27;;1;;1;2;;;;;;1.0;1
245.200;8300;62;10;27;;1;;2;1;;;;;;0.6734375;1
245.200;8300;62;;17;;1;;1;2;;;;;;0.6734375;1
245.200;8300;62;;17;;1;;2;1;;;;;;0.4375;1
245.200;8300;62;1;132;;1;;1;2;0.5125;0.3;0.39375;0.696875;;0.4375;1
245.200;8300;62;1;132;;1;;2;1;0.5125;0.3;0.39375;0.696875;;-0.2625;-1
245.200;8300;62;;15;;1;;1;2;;0.3;;;;-0.2625;-1
245.200;8300;62;;15;;1;;2;1;;0.3;;;;;
245.200;8300;62;;52;;1;;1;2;;;;;;;
245.200;8300;62;;52;;1;;2;1;;;;;;;
245.200;8300;62;2;30;1;;;1;2;;0.25;;;;;
245.200;8300;62;2;30;1;;;2;1;;0.25;;;;0.525;1
245.200;8300;62;;14;;1;;1;2;;0.7875;;;;0.525;1
245.200;8300;62;;14;;1;;2;1;;0.7875;;;;0.7;1
245.200;8300;62;;51;;1;;1;2;;0.9375;;;;0.7;1
245.200;8300;62;;51;;1;;2;1;;0.9375;;;;0.7875;1
245.200;8300;62;1;9;;1;;1;2;;;;;;0.7875;1
245.200;8300;62;1;9;;1;;2;1;;;;;;-0.525;-1
245.200;8300;62;;124;;1;;1;2;;0.525;;;;-0.525;-1
245.200;8300;62;;124;;1;;2;1;;0.525;;;;-0.7875;-1
245.200;8300;62;3;35;;1;;1;2;;0.39375;;;;-0.7875;-1
245.200;8300;62;3;35;;1;;2;1;;0.39375;;;;0.503125;1
245.200;8300;62;;49;;1;;1;2;;;;;;0.503125;1
245.200;8300;62;;49;;1;;2;1;;;;;;0.2916666666666667;
245.200;8300;62;;15;;1;;1;2;;;;;;0.2916666666666667;
245.200;8300;62;;15;;1;;2;1;;;;;;0.69125;
245.200;8300;62;4;73;;1;;1;2;;0.8333333333333334;;;;0.69125;
245.200;8300;62;4;73;;1;;2;1;;0.8333333333333334;;;;0.37916666666666665;1
245.200;8300;62;5;101;;1;;1;2;0.525;;;;;0.37916666666666665;1
245.200;8300;62;5;101;;1;;2;1;0.525;;;;;0.525;1
245.200;8300;62;;41;;1;;1;2;0.9375;;0.9375;0.625;;0.525;1
245.200;8300;62;;41;;1;;2;1;0.9375;;0.9375;0.625;0.2625;-0.2625;-1
245.200;8300;5;6;59;;1;;3;3;;0.7770833333333333;;;0.2625;-0.2625;-1
60.078;1600;5;6;59;;1;;3;3;;0.7770833333333333;;;;1.0;1
60.078;1600;5;7;65;;1;;3;3;;0.625;;;;1.0;1
60.078;1600;5;7;65;;1;;3;3;;0.625;;;;0.54375;1
60.078;1600;5;8;1435;;1;;3;3;0.348;0.6768;0.232;0.232;;0.54375;1
60.078;1600;5;8;1435;;1;;3;3;0.348;0.6768;0.232;0.232;;0.9625;1
60.078;1600;5;2;158;;1;;3;3;;0.975;;;;0.9625;1
60.078;1600;5;2;158;;1;;3;3;;0.975;;;;1.0;1
60.078;1600;5;20;171;;1;;3;3;0.7875;;;;;1.0;1
60.078;1600;5;20;171;;1;;3;3;0.7875;;;;;0.953125;1
60.078;1600;5;5;59;;1;;3;3;;0.725;;;;0.953125;1
60.078;1600;5;5;59;;1;;3;3;;0.725;;;;0.08072916666666667;
60.078;1600;5;6;87;;1;;3;3;;0.7;;;;0.08072916666666667;
60.078;1600;5;6;87;;1;;3;3;;0.7;;;;;
60.078;1600;5;5;96;;1;;3;3;;0.946875;;;;;
60.078;1600;5;5;96;;1;;3;3;;0.946875;;;;0.85625;1
60.078;1600;5;;114;1;;;3;3;;1.0;;;;0.85625;1
60.078;1600;5;;114;1;;;3;3;;1.0;;;;0.975;1
60.078;1600;5;1;113;;1;;3;3;;0.83828125;;;;0.975;1
60.078;1600;5;1;113;;1;;3;3;;0.83828125;;;;1.0;1
60.078;1600;5;7;27;;1;;3;3;;1.0;;;;1.0;1
60.078;1600;5;7;27;;1;;3;3;;1.0;;;;1.0;1
60.078;1600;5;6;28;;1;;3;3;;1.0;;;;1.0;1
60.078;1600;5;6;28;;1;;3;3;;1.0;;;0.17222222222222222;0.39319444444444446;
60.078;1600;5;7;32;;1;;3;3;;0.78125;;;0.17222222222222222;0.39319444444444446;
60.078;1600;5;7;32;;1;;3;3;;0.78125;;;;1.0;1
60.078;1600;5;11;44;;1;;3;3;;0.7875;;;;1.0;1
60.078;1600;5;11;44;;1;;3;3;;0.7875;;;;0.7291666666666666;1
60.078;1600;5;8;33;;1;;3;3;;1.0;;;;0.7291666666666666;1
60.078;1600;5;8;33;;1;;3;3;;1.0;;;;;
60.078;1600;5;;47;;1;;3;3;;0.625;;;;;
60.078;1600;5;;47;;1;;3;3;;0.625;;;;0.8875;1
60.078;1600;5;5;32;;1;;3;3;;1.0;;;;0.8875;1
60.078;1600;5;5;32;;1;;3;3;;1.0;;;;0.625;1
60.078;1600;5;1;33;;1;;3;3;;0.625;;;;0.625;1
60.078;1600;5;1;33;;1;;3;3;;0.625;;;;0.525;1
60.078;1600;5;;38;;1;;3;3;;0.4;;;;0.525;1
60.078;1600;5;;38;;1;;3;3;;0.4;;;;1.0;1
60.078;1600;5;2;87;;1;;3;3;;;;;;1.0;1
60.078;1600;5;2;87;;1;;3;3;;;;;;1.0;1
60.078;1600;5;2;36;;1;;3;3;;0.91875;;;;1.0;1
60.078;1600;5;2;36;;1;;3;3;;0.91875;;;;0.8833333333333333;1
60.078;1600;5;;67;;1;;3;3;;1.0;;;;0.8833333333333333;1
60.078;1600;5;;67;;1;;3;3;;1.0;;;;0.73125;1
60.078;1600;5;;26;;1;;3;3;;0.78125;;;;0.73125;1
60.078;1600;5;;26;;1;;3;3;;0.78125;;;;0.6625;1
60.078;1600;5;1;17;;1;;3;3;;1.0;;;;0.6625;1
60.078;1600;5;1;17;;1;;3;3;;1.0;;;;0.525;1
60.078;1600;5;1;9;;1;;3;3;;1.0;;;;0.525;1
60.078;1600;5;1;9;;1;;3;3;;1.0;;;;;
60.078;1600;5;1;202;;1;;3;3;;0.6734375;;;;;
60.078;1600;5;1;202;;1;;3;3;;0.6734375;;;;0.93125;1
60.078;1600;5;;29;;1;;3;3;;0.4375;;;;0.93125;1
60.078;1600;5;;29;;1;;3;3;;0.4375;;;;;
60.078;1600;5;;30;;1;;3;3;0.2625;;0.2625;0.2625;;;
60.078;1600;5;;30;;1;;3;3;0.2625;;0.2625;0.2625;;1.0;1
60.078;1600;5;1;305;;1;;3;3;0.42;0.42;;;;1.0;1
60.078;1600;5;1;305;;1;;3;3;0.42;0.42;;;;1.0;1
60.078;1600;5;;138;1;;;3;3;;;;;;1.0;1
60.078;1600;5;;138;1;;;3;3;;;;;;;
60.078;1600;5;1;79;;1;;3;3;;0.525;;;;;
60.078;1600;5;1;79;;1;;3;3;;0.525;;;;1.0;1
60.078;1600;5;1;261;1;;;3;3;;0.7;;;;1.0;1
60.078;1600;5;1;261;1;;;3;3;;0.7;;;;1.0;1
60.078;1600;5;;9;;1;;3;3;;0.7875;;;;1.0;1
60.078;1600;5;;9;;1;;3;3;;0.7875;;;;1.0;1
60.078;1600;5;;99;;1;;3;3;0.2625;;;0.525;;1.0;1
60.078;1600;5;;99;;1;;3;3;0.2625;;;0.525;;0.7875;1
60.078;1600;5;6;171;;1;;3;3;0.7875;;;;;0.7875;1
60.078;1600;5;6;171;;1;;3;3;0.7875;;;;;0.625;1
60.078;1600;39;44;103;;1;;2;4;;0.503125;;;;0.625;1
214.159;8000;39;44;103;;1;;3;3;;0.503125;;;;1.0;1
214.159;8000;39;8;126;;1;;2;4;0.35;0.6416666666666667;;;;1.0;1
214.159;8000;39;8;126;;1;;3;3;0.35;0.6416666666666667;;;;0.2625;1
214.159;8000;39;;99;;1;;2;4;0.175;0.86625;;;;0.2625;1
214.159;8000;39;;99;;1;;3;3;0.175;0.86625;;;;;
214.159;8000;39;1;137;;1;;2;4;;0.37916666666666665;;;;;
214.159;8000;39;1;137;;1;;3;3;;0.37916666666666665;;;;0.625;1
214.159;8000;39;18;49;;1;;2;4;;0.525;;;;0.625;1
214.159;8000;39;18;49;;1;;3;3;;0.525;;;;0.525;1
214.159;8000;39;1;207;;1;;2;4;0.2625;;0.2625;;;0.525;1
214.159;8000;39;1;207;;1;;3;3;0.2625;;0.2625;;;0.525;1
214.159;8000;39;2;56;;1;;2;4;;1.0;;;;0.525;1
214.159;8000;39;2;56;;1;;3;3;;1.0;;;;0.7875;1
214.159;8000;39;3;87;;1;;2;4;;0.54375;;;;0.7875;1
214.159;8000;39;3;87;;1;;3;3;;0.54375;;;;0.415625;1
214.159;8000;39;3;91;;1;;2;4;;0.9625;;;;0.415625;1
214.159;8000;39;3;91;;1;;3;3;;0.9625;;;;0.525;1
214.159;8000;39;;199;;1;;2;4;;1.0;;;;0.525;1
214.159;8000;39;;199;;1;;3;3;;1.0;;;;1.0;1
214.159;8000;39;1;71;;1;;2;4;;0.953125;;;;1.0;1
214.159;8000;39;1;71;;1;;3;3;;0.953125;;;;0.525;1
214.159;8000;39;;158;;1;;2;4;0.28875;0.5619791666666667;;;;0.525;1
214.159;8000;39;;158;;1;;3;3;0.28875;0.5619791666666667;;;;1.0;1
214.159;8000;39;;36;;1;;2;4;;;;;;1.0;1
214.159;8000;39;;36;;1;;3;3;;;;;;0.525;1
214.159;8000;39;1;207;;1;;2;4;;0.85625;;;;0.525;1
214.159;8000;39;1;207;;1;;3;3;;0.85625;;;;0.8333333333333334;1
214.159;8000;39;2;178;;1;;2;4;;0.975;;;;0.8333333333333334;1
214.159;8000;39;2;178;;1;;3;3;;0.975;;;;0.9375;1
214.159;8000;39;;64;;1;;2;4;;1.0;;;;0.9375;1
214.159;8000;39;;64;;1;;3;3;;1.0;;;0.175;0.4375;
214.159;8000;39;;89;;1;;2;4;;1.0;;;0.175;0.4375;
214.159;8000;39;;89;;1;;3;3;;1.0;;;;1.0;1
214.159;8000;39;14;201;;1;;2;4;0.46805555555555556;0.5663194444444445;0.2125;0.2125;;1.0;1
214.159;8000;39;14;201;;1;;3;3;0.46805555555555556;0.5663194444444445;0.2125;0.2125;;1.0;1
214.159;8000;39;1;47;;1;;2;4;;1.0;;;;1.0;1
214.159;8000;39;1;47;;1;;3;3;;1.0;;;;1.0;1
214.159;8000;39;;92;;1;;2;4;;0.7291666666666666;;;;1.0;1
214.159;8000;39;;92;;1;;3;3;;0.7291666666666666;;;;0.65625;1
214.159;8000;39;2;33;;1;;2;4;;;;;;0.65625;1
214.159;8000;39;2;33;;1;;3;3;;;;;;0.9;1
214.159;8000;39;1;117;;1;;2;4;;0.8875;;;;0.9;1
214.159;8000;39;1;117;;1;;3;3;;0.8875;;;;0.8875;1
214.159;8000;39;1;24;;1;;2;4;;0.625;;;;0.8875;1
214.159;8000;39;1;24;;1;;3;3;;0.625;;;;0.5916666666666667;1
214.159;8000;39;1;153;;1;;2;4;0.15;0.3875;0.15;0.15;;0.5916666666666667;1
214.159;8000;39;1;153;;1;;3;3;0.15;0.3875;0.15;0.15;;1.0;1
214.159;8000;39;1;152;;1;;2;4;;1.0;;;;1.0;1
214.159;8000;39;1;152;;1;;3;3;;1.0;;;;0.7875;1
214.159;8000;39;1;29;;1;;2;4;;1.0;;;;0.7875;1
214.159;8000;39;1;29;;1;;3;3;;1.0;;;;;
214.159;8000;39;;112;;1;;2;4;;0.8833333333333333;;;;;
214.159;8000;39;;112;;1;;3;3;;0.8833333333333333;;;;-0.06416666666666666;
214.159;8000;39;6;170;;1;;2;4;;0.73125;;;;-0.06416666666666666;
214.159;8000;39;6;170;;1;;3;3;;0.73125;;;;0.9;1
214.159;8000;39;1;152;;1;;2;4;;0.6625;;;;0.9;1
214.159;8000;39;1;152;;1;;3;3;;0.6625;;;;-0.42;
214.159;8000;39;;76;;1;;2;4;;0.525;;;;-0.42;
214.159;8000;39;;76;;1;;3;3;;0.525;;;;0.329;
214.159;8000;39;;68;;1;;2;4;;;;;;0.329;
214.159;8000;39;;68;;1;;3;3;;;;;;;
214.159;8000;39;;73;;1;;2;4;;0.93125;;;;;
214.159;8000;39;;73;;1;;3;3;;0.93125;;;;0.525;1
214.159;8000;39;;89;;1;;2;4;;;;;;0.525;1
214.159;8000;39;;89;;1;;3;3;;;;;;0.2625;1
214.159;8000;39;;40;;1;;2;4;;1.0;;;;0.2625;1
214.159;8000;39;;40;;1;;3;3;;1.0;;;;1.0;1
214.159;8000;39;;50;;1;;2;4;;1.0;;;;1.0;1
214.159;8000;39;;50;;1;;3;3;;1.0;;;;;
214.159;8000;39;10;68;;1;;2;4;;;;;;;
214.159;8000;39;10;68;;1;;3;3;;;;;;;
214.159;8000;39;1;38;;1;;2;4;;1.0;;;;;
214.159;8000;39;1;38;;1;;3;3;;1.0;;;;;
214.159;8000;39;;38;;1;;2;4;;1.0;;;;;
214.159;8000;39;;38;;1;;3;3;;1.0;;;;0.7875;1
214.159;8000;39;;23;;1;;2;4;;1.0;;;;0.7875;1
214.159;8000;39;;23;;1;;3;3;;1.0;;;;1.0;1
214.159;8000;39;1;169;1;;;2;4;;0.7875;;;;1.0;1
214.159;8000;39;1;169;1;;;3;3;;0.7875;;;;-0.525;-1
214.159;8000;39;;27;;1;;2;4;;0.625;;;;-0.525;-1
214.159;8000;39;;27;;1;;3;3;;0.625;;;;0.525;1
214.159;8000;39;;11;;1;;2;4;;1.0;;;;0.525;1
214.159;8000;39;;11;;1;;3;3;;1.0;;;;0.65625;1
214.159;8000;39;1;90;;1;;2;4;;0.2625;;;;0.65625;1
214.159;8000;39;1;90;;1;;3;3;;0.2625;;;0.175;0.315;
214.159;8000;39;2;251;;1;;2;4;;;;;0.175;0.315;
214.159;8000;39;2;251;;1;;3;3;;;;;;0.39375;1
214.159;8000;39;;17;;1;;2;4;;0.625;;;;0.39375;1
214.159;8000;39;;17;;1;;3;3;;0.625;;;;0.525;1
214.159;8000;39;;31;;1;;2;4;;0.525;;;;0.525;1
214.159;8000;39;;31;;1;;3;3;;0.525;;;;0.525;1
214.159;8000;39;;109;;1;;2;4;;0.525;;;;0.525;1
214.159;8000;39;;109;;1;;3;3;;0.525;;;0.525;-0.525;-1
214.159;8000;39;2;27;;1;;2;4;;0.7875;;;0.525;-0.525;-1
214.159;8000;39;2;27;;1;;3;3;;0.7875;;;;;
214.159;8000;39;6;216;;1;;2;4;;0.415625;;;;;
214.159;8000;39;6;216;;1;;3;3;;0.415625;;;;-0.02;
214.159;8000;39;1;33;;1;;2;4;;0.525;;;;-0.02;
214.159;8000;39;1;33;;1;;3;3;;0.525;;;;;
214.159;8000;39;;12;;1;;2;4;;1.0;;;;;
214.159;8000;39;;12;;1;;3;3;;1.0;;;0.2625;-0.525;-1
214.159;8000;39;;29;;1;;2;4;;0.525;;;0.2625;-0.525;-1
214.159;8000;39;;29;;1;;3;3;;0.525;;;;;
214.159;8000;39;;6;;1;;2;4;;1.0;;;;;
214.159;8000;39;;6;;1;;3;3;;1.0;;;;0.625;1
214.159;8000;39;;136;;1;;2;4;;0.525;;;;0.625;1
214.159;8000;39;;136;;1;;3;3;;0.525;;;;0.525;1
214.159;8000;39;2;67;;1;;2;4;;0.8333333333333334;;;;0.525;1
214.159;8000;39;2;67;;1;;3;3;;0.8333333333333334;;;;-0.525;-1
214.159;8000;39;;14;;1;;2;4;;0.9375;;;;-0.525;-1
214.159;8000;39;;14;;1;;3;3;;0.9375;;;;;
214.159;8000;39;;344;;1;;2;4;0.175;0.6125;;;;;
214.159;8000;39;;344;;1;;3;3;0.175;0.6125;;;;;
214.159;8000;39;;17;;1;;2;4;;1.0;;;;;
214.159;8000;39;;17;;1;;3;3;;1.0;;;;1.0;1
214.159;8000;39;;14;;1;;2;4;;1.0;;;;1.0;1
214.159;8000;39;;14;;1;;3;3;;1.0;;;;1.0;1
214.159;8000;39;41;52;;1;;2;4;;1.0;;;;1.0;1
214.159;8000;39;41;52;;1;;3;3;;1.0;;;;;
214.159;8000;39;;145;;1;;2;4;;0.65625;;;;;
214.159;8000;39;;145;;1;;3;3;;0.65625;;;0.2415;-0.24675;
214.159;8000;39;3;5;;1;;2;4;;0.9;;;0.2415;-0.24675;
214.159;8000;39;3;5;;1;;3;3;;0.9;;;;0.525;1
214.159;8000;39;1;166;;1;;2;4;;0.8875;;;;0.525;1
214.159;8000;39;1;166;;1;;3;3;;0.8875;;;;;
214.159;8000;39;1;467;;1;;2;4;;0.5916666666666667;;;;;
214.159;8000;39;1;467;;1;;3;3;;0.5916666666666667;;;;;
214.159;8000;39;;80;;1;;2;4;;1.0;;;;;
214.159;8000;39;;80;;1;;3;3;;1.0;;;;;
214.159;8000;39;;14;;1;;2;4;;0.7875;;;;;
214.159;8000;39;;14;;1;;3;3;;0.7875;;;;0.25;1
214.159;8000;39;2;32;;1;;2;4;;;;;;0.25;1
214.159;8000;39;2;32;;1;;3;3;;;;;;-0.525;-1
214.159;8000;39;25;222;;1;;2;4;0.3333333333333333;0.5308333333333334;;;;-0.525;-1
214.159;8000;39;25;222;;1;;3;3;0.3333333333333333;0.5308333333333334;;;;;
214.159;8000;39;;18;;1;;2;4;;0.9;;;;;
214.159;8000;39;;18;;1;;3;3;;0.9;;;;-0.2625;-1
214.159;8000;39;2;133;;1;;2;4;0.42;0.42;;0.84;;-0.2625;-1
214.159;8000;39;2;133;;1;;3;3;0.42;0.42;;0.84;;;
214.159;8000;39;1;225;;1;;2;4;0.16;0.489;0.16;0.16;;;
214.159;8000;39;1;225;;1;;3;3;0.16;0.489;0.16;0.16;0.2625;-1.0;-1
214.159;8000;39;2;134;;1;;2;4;;;;;0.2625;-1.0;-1
214.159;8000;39;2;134;;1;;3;3;;;;;;;
214.159;8000;39;3;99;;1;;2;4;;0.525;;;;;
214.159;8000;39;3;99;;1;;3;3;;0.525;;;;;
214.159;8000;39;;69;;1;;2;4;;0.2625;;;;;
214.159;8000;39;;69;;1;;3;3;;0.2625;;;;1.0;1
214.159;8000;39;;70;;1;;2;4;;1.0;;;;1.0;1
214.159;8000;39;;70;;1;;3;3;;1.0;;;;0.168;
214.159;8000;39;;186;1;;;2;4;;;;;;0.168;
214.159;8000;39;;186;1;;;3;3;;;;;;0.525;1
214.159;8000;39;;8;;1;;2;4;;;;;;0.525;1
214.159;8000;39;;8;;1;;3;3;;;;;;0.9375;1
214.159;8000;39;1;125;1;;;2;4;;;;;;0.9375;1
214.159;8000;39;1;125;1;;;3;3;;;;;;0.525;1
214.159;8000;39;;157;;1;;2;4;;0.7875;;;;0.525;1
214.159;8000;39;;157;;1;;3;3;;0.7875;;;;0.78125;1
214.159;8000;39;1;63;;1;;2;4;;1.0;;;;0.78125;1
214.159;8000;39;1;63;;1;;3;3;;1.0;;;;0.2625;1
214.159;8000;39;1;48;;1;1;2;4;0.525;;;;;0.2625;1
214.159;8000;39;1;48;;1;1;3;3;0.525;;;;;0.8575;1
214.159;8000;39;;22;;1;;2;4;;0.525;;;;0.8575;1
214.159;8000;39;;22;;1;;3;3;;0.525;;;;0.65625;1
214.159;8000;39;3;231;;1;;2;4;;0.65625;;;;0.65625;1
214.159;8000;39;3;231;;1;;3;3;;0.65625;;;;0.525;1
214.159;8000;39;;288;;1;;2;4;0.175;0.49;0.175;;;0.525;1
214.159;8000;39;;288;;1;;3;3;0.175;0.49;0.175;;0.15;0.6333333333333333;1
214.159;8000;39;;280;;1;;2;4;;0.39375;;;0.15;0.6333333333333333;1
214.159;8000;39;;280;;1;;3;3;;0.39375;;;;0.9895833333333334;1
214.159;8000;39;;72;;1;1;2;4;;0.525;;;;0.9895833333333334;1
214.159;8000;39;;72;;1;1;3;3;;0.525;;;;;
214.159;8000;39;;35;;1;;2;4;;0.525;;;;;
214.159;8000;39;;35;;1;;3;3;;0.525;;;;0.9375;1
214.159;8000;39;;95;;1;;2;4;0.525;;0.525;0.525;;0.9375;1
214.159;8000;39;;95;;1;;3;3;0.525;;0.525;0.525;;0.9375;1
214.159;8000;39;2;47;;1;;2;4;;;;;;0.9375;1
214.159;8000;39;2;47;;1;;3;3;;;;;;0.4166666666666667;1
214.159;8000;39;36;41;;1;;2;4;0.42;0.4;;;;0.4166666666666667;1
214.159;8000;39;36;41;;1;;3;3;0.42;0.4;;;;1.0;1
214.159;8000;39;1;6;;1;;2;4;;;;;;1.0;1
214.159;8000;39;1;6;;1;;3;3;;;;;;1.0;1
214.159;8000;39;;59;;1;;2;4;0.525;;0.525;0.525;;1.0;1
214.159;8000;39;;59;;1;;3;3;0.525;;0.525;0.525;;0.7875;1
214.159;8000;39;;65;;1;;2;4;;;;;;0.7875;1
214.159;8000;39;;65;;1;;3;3;;;;;;0.56875;1
214.159;8000;39;;9;;1;;2;4;;0.625;;;;0.56875;1
214.159;8000;39;;9;;1;;3;3;;0.625;;;;1.0;1
214.159;8000;39;2;118;;1;;2;4;;0.525;;;;1.0;1
214.159;8000;39;2;118;;1;;3;3;;0.525;;;;1.0;1
214.159;8000;39;102;20;;1;;2;4;0.525;;;;;1.0;1
214.159;8000;39;102;20;;1;;3;3;0.525;;;;;1.0;1
214.159;8000;39;;13;;1;;2;4;;;;;;1.0;1
214.159;8000;39;;13;;1;;3;3;;;;;;0.625;1
214.159;8000;39;;21;;1;;2;4;;;;;;0.625;1
214.159;8000;39;;21;;1;;3;3;;;;;;1.0;1
214.159;8000;39;;3;;1;;2;4;;1.0;;;;1.0;1
214.159;8000;39;;3;;1;;3;3;;1.0;;;;1.0;1
214.159;8000;39;;8;;1;;2;4;;1.0;;;;1.0;1
214.159;8000;39;;8;;1;;3;3;;1.0;;;;1.0;1
214.159;8000;39;;65;1;;;2;4;;;;;;1.0;1
214.159;8000;39;;65;1;;;3;3;;;;;;1.0;1
214.159;8000;39;1;277;;1;;2;4;0.483;0.3456666666666667;0.2415;0.483;;1.0;1
214.159;8000;39;1;277;;1;;3;3;0.483;0.3456666666666667;0.2415;0.483;;1.0;1
214.159;8000;39;;48;;1;;2;4;;0.525;;;;1.0;1
214.159;8000;39;;48;;1;;3;3;;0.525;;;;1.0;1
214.159;8000;39;1;18;;1;;2;4;;;;;;1.0;1
214.159;8000;39;1;18;;1;;3;3;;;;;;0.4375;1
214.159;8000;39;;94;1;;;2;4;;;;;;0.4375;1
214.159;8000;39;;94;1;;;3;3;;;;;;1.0;1
214.159;8000;39;;33;;1;;2;4;;;;;;1.0;1
214.159;8000;39;;33;;1;;3;3;;;;;0.16791666666666666;0.5198842592592593;
214.159;8000;39;8;49;1;;;2;4;;0.25;;;0.16791666666666666;0.5198842592592593;
214.159;8000;39;8;49;1;;;3;3;;0.25;;;;0.9625;1
214.159;8000;39;;52;;1;;2;4;0.525;;;;;0.9625;1
214.159;8000;39;;52;;1;;3;3;0.525;;;;;;
214.159;8000;39;;2;;1;;2;4;;;;;;;
214.159;8000;39;;2;;1;;3;3;;;;;;0.9375;1
214.159;8000;39;1;134;;1;;2;4;0.2625;;;;;0.9375;1
214.159;8000;39;1;134;;1;;3;3;0.2625;;;;;;
214.159;8000;39;;22;;1;;2;4;;;;;;;
214.159;8000;39;;22;;1;;3;3;;;;;;0.2625;1
214.159;8000;39;6;15;;1;;2;4;1.0;;0.7875;0.525;;0.2625;1
